Country,State,Year,Emission_Type,Emission
United States,Rhode Island,2005,N2O_AR5,15.130939409467
United States,South Carolina,2005,N2O_AR5,140.01722658798
United States,South Dakota,2005,N2O_AR5,15.71464977211
United States,Tennessee,2005,N2O_AR5,213.22214952098
United States,Texas,2005,N2O_AR5,1432.4063896845
United States,Utah,2005,N2O_AR5,98.262095014153
United States,Vermont,2005,N2O_AR5,8.5533506755303
United States,Virginia,2005,N2O_AR5,1098.2614252037
United States,Washington,2005,N2O_AR5,374.14444347415
United States,West Virginia,2005,N2O_AR5,57.394541449292
United States,California,2005,N2O_AR5,904.26733678241
United States,Wisconsin,2005,N2O_AR5,339.41172897181
United States,Wyoming,2005,N2O_AR5,12.100322334932
United States,Colorado,2005,N2O_AR5,274.40417129099
United States,Connecticut,2005,N2O_AR5,30.906535708758
United States,Delaware,2005,N2O_AR5,18.676931453926
United States,District of Columbia,2005,N2O_AR5,2.5851517637422
United States,Alabama,2006,N2O_AR5,1039.9370432623
United States,Florida,2006,N2O_AR5,658.60662114767
United States,Georgia,2006,N2O_AR5,2221.9633875788
United States,Hawaii,2006,N2O_AR5,9.9530836431691
United States,Idaho,2006,N2O_AR5,40.107077989985
United States,Illinois,2006,N2O_AR5,453.23692886039
United States,Indiana,2006,N2O_AR5,175.91595830057
United States,Iowa,2006,N2O_AR5,1482.0452975901
United States,Kansas,2006,N2O_AR5,121.88180252923
United States,Kentucky,2006,N2O_AR5,98.351018026055
United States,Louisiana,2006,N2O_AR5,1848.9413814748
United States,Alaska,2006,N2O_AR5,17.972818283608
United States,Maine,2006,N2O_AR5,68.757876769409
United States,Maryland,2006,N2O_AR5,70.189929469915
United States,Massachusetts,2006,N2O_AR5,63.366145354736
United States,Michigan,2006,N2O_AR5,171.89060551716
United States,Minnesota,2006,N2O_AR5,218.82042878115
United States,Mississippi,2006,N2O_AR5,1226.8587286464
United States,Missouri,2006,N2O_AR5,563.83151020901
United States,Montana,2006,N2O_AR5,18.479854779143
United States,Nebraska,2006,N2O_AR5,460.55817496516
United States,Nevada,2006,N2O_AR5,108.7921281333
United States,Arizona,2006,N2O_AR5,180.35967584044
United States,New Hampshire,2006,N2O_AR5,14.765660489441
United States,New Jersey,2006,N2O_AR5,116.01686299422
United States,New Mexico,2006,N2O_AR5,30.275267350945
United States,New York,2006,N2O_AR5,147.28290741147
United States,North Carolina,2006,N2O_AR5,279.70188273705
United States,North Dakota,2006,N2O_AR5,2002.1449306939
United States,Ohio,2006,N2O_AR5,289.53719447361
United States,Oklahoma,2006,N2O_AR5,1616.3720056566
United States,Oregon,2006,N2O_AR5,105.06515935842
United States,Pennsylvania,2006,N2O_AR5,248.05079701321
United States,Arkansas,2006,N2O_AR5,676.68060726927
United States,Rhode Island,2006,N2O_AR5,15.180169520837
United States,South Carolina,2006,N2O_AR5,151.27347597215
United States,South Dakota,2006,N2O_AR5,15.746563776332
United States,Tennessee,2006,N2O_AR5,215.10408129238
United States,Texas,2006,N2O_AR5,1380.9643887289
United States,Utah,2006,N2O_AR5,97.321787961038
United States,Vermont,2006,N2O_AR5,8.8740272424854
United States,Virginia,2006,N2O_AR5,1074.1585989614
United States,Washington,2006,N2O_AR5,376.13050189559
United States,West Virginia,2006,N2O_AR5,62.652569952055
United States,California,2006,N2O_AR5,902.43586118515
United States,Wisconsin,2006,N2O_AR5,350.73616836991
United States,Wyoming,2006,N2O_AR5,13.683839277932
United States,Colorado,2006,N2O_AR5,270.90075994158
United States,Connecticut,2006,N2O_AR5,31.11778827371
United States,Delaware,2006,N2O_AR5,18.848142153819
United States,District of Columbia,2006,N2O_AR5,2.5895375531135
United States,Alabama,2007,N2O_AR5,1169.3031262849
United States,Florida,2007,N2O_AR5,725.56808733746
United States,Georgia,2007,N2O_AR5,2501.3183522274
United States,Hawaii,2007,N2O_AR5,9.7649096303038
United States,Idaho,2007,N2O_AR5,41.486157339507
United States,Illinois,2007,N2O_AR5,484.17723685758
United States,Indiana,2007,N2O_AR5,170.68168624732
United States,Iowa,2007,N2O_AR5,1743.9266858584
United States,Kansas,2007,N2O_AR5,131.01108399949
United States,Kentucky,2007,N2O_AR5,95.973119101325
United States,Louisiana,2007,N2O_AR5,2142.3020291643
United States,Alaska,2007,N2O_AR5,17.477828336287
United States,Maine,2007,N2O_AR5,66.380318904031
United States,Maryland,2007,N2O_AR5,69.034481083594
United States,Massachusetts,2007,N2O_AR5,62.197634279723
United States,Michigan,2007,N2O_AR5,168.20366182804
United States,Minnesota,2007,N2O_AR5,228.64615026529
United States,Mississippi,2007,N2O_AR5,1421.6460033999
United States,Missouri,2007,N2O_AR5,650.8053595343
United States,Montana,2007,N2O_AR5,18.179774003293
United States,Nebraska,2007,N2O_AR5,540.35074495272
United States,Nevada,2007,N2O_AR5,122.33464715561
United States,Arizona,2007,N2O_AR5,197.12290809264
United States,New Hampshire,2007,N2O_AR5,14.474080362204
United States,New Jersey,2007,N2O_AR5,113.87993458658
United States,New Mexico,2007,N2O_AR5,29.846692351299
United States,New York,2007,N2O_AR5,144.80861380354
United States,North Carolina,2007,N2O_AR5,294.60354806511
United States,North Dakota,2007,N2O_AR5,2370.6340089019
United States,Ohio,2007,N2O_AR5,295.76576832189
United States,Oklahoma,2007,N2O_AR5,1899.0042095701
United States,Oregon,2007,N2O_AR5,105.31898053007
United States,Pennsylvania,2007,N2O_AR5,258.76884457311
United States,Arkansas,2007,N2O_AR5,777.65289647072
United States,Rhode Island,2007,N2O_AR5,14.926080351756
United States,South Carolina,2007,N2O_AR5,146.67993400973
United States,South Dakota,2007,N2O_AR5,15.498687357298
United States,Tennessee,2007,N2O_AR5,228.29725264876
United States,Texas,2007,N2O_AR5,1441.1017242201
United States,Utah,2007,N2O_AR5,107.34256441259
United States,Vermont,2007,N2O_AR5,8.6804098596025
United States,Virginia,2007,N2O_AR5,1103.9176777351
United States,Washington,2007,N2O_AR5,415.63860392572
United States,West Virginia,2007,N2O_AR5,61.616063790988
United States,California,2007,N2O_AR5,949.08913751022
United States,Wisconsin,2007,N2O_AR5,367.73384158359
United States,Wyoming,2007,N2O_AR5,13.365866592376
United States,Colorado,2007,N2O_AR5,305.59669819961
United States,Connecticut,2007,N2O_AR5,30.582274129652
United States,Delaware,2007,N2O_AR5,18.452637122181
United States,District of Columbia,2007,N2O_AR5,2.5468323400565
United States,Alabama,2008,N2O_AR5,1037.5295985388
United States,Florida,2008,N2O_AR5,581.3818920206
United States,Georgia,2008,N2O_AR5,2236.7067192071
United States,Hawaii,2008,N2O_AR5,9.4005985848724
United States,Idaho,2008,N2O_AR5,39.080231995293
United States,Illinois,2008,N2O_AR5,444.00529921391
United States,Indiana,2008,N2O_AR5,168.82420897619
United States,Iowa,2008,N2O_AR5,1501.6497586968
United States,Kansas,2008,N2O_AR5,120.50123204574
United States,Kentucky,2008,N2O_AR5,93.823440407937
United States,Louisiana,2008,N2O_AR5,1854.4731592807
United States,Alaska,2008,N2O_AR5,16.445038728345
United States,Maine,2008,N2O_AR5,63.13728126013
United States,Maryland,2008,N2O_AR5,68.425338713274
United States,Massachusetts,2008,N2O_AR5,60.004446158695
United States,Michigan,2008,N2O_AR5,164.16803869611
United States,Minnesota,2008,N2O_AR5,212.12117486866
United States,Mississippi,2008,N2O_AR5,1232.9215971338
United States,Missouri,2008,N2O_AR5,568.76720732622
United States,Montana,2008,N2O_AR5,17.950722483904
United States,Nebraska,2008,N2O_AR5,466.80226547391
United States,Nevada,2008,N2O_AR5,111.26073756075
United States,Arizona,2008,N2O_AR5,182.13774564289
United States,New Hampshire,2008,N2O_AR5,14.214041804496
United States,New Jersey,2008,N2O_AR5,111.24151350133
United States,New Mexico,2008,N2O_AR5,29.675380909391
United States,New York,2008,N2O_AR5,140.03367798784
United States,North Carolina,2008,N2O_AR5,273.80834257977
United States,North Dakota,2008,N2O_AR5,2033.5276790773
United States,Ohio,2008,N2O_AR5,282.45157479525
United States,Oklahoma,2008,N2O_AR5,1635.8511197925
United States,Oregon,2008,N2O_AR5,99.858341811858
United States,Pennsylvania,2008,N2O_AR5,243.40846147704
United States,Arkansas,2008,N2O_AR5,610.40051344235
United States,Rhode Island,2008,N2O_AR5,14.375679712683
United States,South Carolina,2008,N2O_AR5,142.59949611059
United States,South Dakota,2008,N2O_AR5,15.851099406324
United States,Tennessee,2008,N2O_AR5,211.60513020006
United States,Texas,2008,N2O_AR5,1348.4906063735
United States,Utah,2008,N2O_AR5,97.567362261491
United States,Vermont,2008,N2O_AR5,8.4534890241526
United States,Virginia,2008,N2O_AR5,1075.9080502585
United States,Washington,2008,N2O_AR5,371.3207605795
United States,West Virginia,2008,N2O_AR5,59.185247825921
United States,California,2008,N2O_AR5,885.71749124753
United States,Wisconsin,2008,N2O_AR5,340.84735273777
United States,Wyoming,2008,N2O_AR5,13.253721252657
United States,Colorado,2008,N2O_AR5,272.65348616834
United States,Connecticut,2008,N2O_AR5,29.615812765712
United States,Delaware,2008,N2O_AR5,18.159718389785
United States,District of Columbia,2008,N2O_AR5,2.4398639187162
United States,Alabama,2009,N2O_AR5,935.92999603531
United States,Florida,2009,N2O_AR5,541.43673222885
United States,Georgia,2009,N2O_AR5,2037.1134446953
United States,Hawaii,2009,N2O_AR5,9.265490928982
United States,Idaho,2009,N2O_AR5,36.806052826516
United States,Illinois,2009,N2O_AR5,416.16304211106
United States,Indiana,2009,N2O_AR5,155.28328881401
United States,Iowa,2009,N2O_AR5,1336.6388221758
United States,Kansas,2009,N2O_AR5,111.14321080757
United States,Kentucky,2009,N2O_AR5,90.296278115111
United States,Louisiana,2009,N2O_AR5,1652.915840936
United States,Alaska,2009,N2O_AR5,15.386340675005
United States,Maine,2009,N2O_AR5,57.892313127515
United States,Maryland,2009,N2O_AR5,67.488039730833
United States,Massachusetts,2009,N2O_AR5,58.77571797068
United States,Michigan,2009,N2O_AR5,157.3585159097
United States,Minnesota,2009,N2O_AR5,197.28013414425
United States,Mississippi,2009,N2O_AR5,1090.8768909454
United States,Missouri,2009,N2O_AR5,512.25722208984
United States,Montana,2009,N2O_AR5,17.518446380461
United States,Nebraska,2009,N2O_AR5,416.99457110473
United States,Nevada,2009,N2O_AR5,102.16471855253
United States,Arizona,2009,N2O_AR5,169.88520887561
United States,New Hampshire,2009,N2O_AR5,13.849974718959
United States,New Jersey,2009,N2O_AR5,109.14449459828
United States,New Mexico,2009,N2O_AR5,29.335685952528
United States,New York,2009,N2O_AR5,136.23378142662
United States,North Carolina,2009,N2O_AR5,254.79828321374
United States,North Dakota,2009,N2O_AR5,1805.8857914997
United States,Ohio,2009,N2O_AR5,267.16589974409
United States,Oklahoma,2009,N2O_AR5,1456.6484133222
United States,Oregon,2009,N2O_AR5,94.671424992546
United States,Pennsylvania,2009,N2O_AR5,228.98522784855
United States,Arkansas,2009,N2O_AR5,548.43321364496
United States,Rhode Island,2009,N2O_AR5,14.17466779216
United States,South Carolina,2009,N2O_AR5,133.11293431884
United States,South Dakota,2009,N2O_AR5,15.623202280396
United States,Tennessee,2009,N2O_AR5,197.67829174496
United States,Texas,2009,N2O_AR5,1294.8160557154
United States,Utah,2009,N2O_AR5,90.14678527024
United States,Vermont,2009,N2O_AR5,8.1557103743302
United States,Virginia,2009,N2O_AR5,1030.535387377
United States,Washington,2009,N2O_AR5,338.90069849145
United States,West Virginia,2009,N2O_AR5,54.715302963384
United States,California,2009,N2O_AR5,834.00330448901
United States,Wisconsin,2009,N2O_AR5,315.20260868395
United States,Wyoming,2009,N2O_AR5,12.434442281116
United States,Colorado,2009,N2O_AR5,248.76994242253
United States,Connecticut,2009,N2O_AR5,29.133889135787
United States,Delaware,2009,N2O_AR5,17.877955442218
United States,District of Columbia,2009,N2O_AR5,2.4081964543816
United States,Alabama,2010,N2O_AR5,1072.3485510418
United States,Florida,2010,N2O_AR5,616.26569314747
United States,Georgia,2010,N2O_AR5,2298.4020198694
United States,Hawaii,2010,N2O_AR5,8.9663435088229
United States,Idaho,2010,N2O_AR5,39.101967879319
United States,Illinois,2010,N2O_AR5,441.31134051424
United States,Indiana,2010,N2O_AR5,159.68566825911
United States,Iowa,2010,N2O_AR5,1549.9956004521
United States,Kansas,2010,N2O_AR5,116.65855896386
United States,Kentucky,2010,N2O_AR5,93.822460187868
United States,Louisiana,2010,N2O_AR5,1921.0213709999
United States,Alaska,2010,N2O_AR5,16.213441412601
United States,Maine,2010,N2O_AR5,67.662742204234
United States,Maryland,2010,N2O_AR5,64.919632422516
United States,Massachusetts,2010,N2O_AR5,57.71459580314
United States,Michigan,2010,N2O_AR5,157.36468072732
United States,Minnesota,2010,N2O_AR5,215.97401845347
United States,Mississippi,2010,N2O_AR5,1262.3389737835
United States,Missouri,2010,N2O_AR5,579.44798354686
United States,Montana,2010,N2O_AR5,17.034550770363
United States,Nebraska,2010,N2O_AR5,480.37479979014
United States,Nevada,2010,N2O_AR5,112.06979187963
United States,Arizona,2010,N2O_AR5,181.80994786479
United States,New Hampshire,2010,N2O_AR5,13.800021594403
United States,New Jersey,2010,N2O_AR5,106.36946941729
United States,New Mexico,2010,N2O_AR5,28.734057833729
United States,New York,2010,N2O_AR5,132.90702208348
United States,North Carolina,2010,N2O_AR5,277.41663747378
United States,North Dakota,2010,N2O_AR5,2109.2747432835
United States,Ohio,2010,N2O_AR5,277.01803562294
United States,Oklahoma,2010,N2O_AR5,1689.9304060582
United States,Oregon,2010,N2O_AR5,100.02304854314
United States,Pennsylvania,2010,N2O_AR5,238.7082238172
United States,Arkansas,2010,N2O_AR5,657.09549276326
United States,Rhode Island,2010,N2O_AR5,13.662632397428
United States,South Carolina,2010,N2O_AR5,146.69691301115
United States,South Dakota,2010,N2O_AR5,15.01613124918
United States,Tennessee,2010,N2O_AR5,212.01830691318
United States,Texas,2010,N2O_AR5,1357.7498456789
United States,Utah,2010,N2O_AR5,97.529064257794
United States,Vermont,2010,N2O_AR5,8.3484571196134
United States,Virginia,2010,N2O_AR5,1087.7176633209
United States,Washington,2010,N2O_AR5,379.69225163229
United States,West Virginia,2010,N2O_AR5,61.188548817061
United States,California,2010,N2O_AR5,860.5501128157
United States,Wisconsin,2010,N2O_AR5,348.19737976445
United States,Wyoming,2010,N2O_AR5,11.57087458091
United States,Colorado,2010,N2O_AR5,275.62193862046
United States,Connecticut,2010,N2O_AR5,28.264292248458
United States,Delaware,2010,N2O_AR5,17.398015203465
United States,District of Columbia,2010,N2O_AR5,2.314542936821
United States,Alabama,2011,N2O_AR5,1089.3362497234
United States,Florida,2011,N2O_AR5,701.77329101216
United States,Georgia,2011,N2O_AR5,2332.9240519683
United States,Hawaii,2011,N2O_AR5,8.9517936638696
United States,Idaho,2011,N2O_AR5,63.463784083173
United States,Illinois,2011,N2O_AR5,451.39496439154
United States,Indiana,2011,N2O_AR5,155.71798596193
United States,Iowa,2011,N2O_AR5,1566.7790909739
United States,Kansas,2011,N2O_AR5,116.38842830139
United States,Kentucky,2011,N2O_AR5,95.933151971801
United States,Louisiana,2011,N2O_AR5,1925.626948776
United States,Alaska,2011,N2O_AR5,41.381693810702
United States,Maine,2011,N2O_AR5,70.650567044596
United States,Maryland,2011,N2O_AR5,68.044861152999
United States,Massachusetts,2011,N2O_AR5,60.698777681962
United States,Michigan,2011,N2O_AR5,162.45778047523
United States,Minnesota,2011,N2O_AR5,222.34937278572
United States,Mississippi,2011,N2O_AR5,1264.3239679879
United States,Missouri,2011,N2O_AR5,609.53998049973
United States,Montana,2011,N2O_AR5,40.972036427842
United States,Nebraska,2011,N2O_AR5,484.89761002411
United States,Nevada,2011,N2O_AR5,150.38789299805
United States,Arizona,2011,N2O_AR5,214.65166455868
United States,New Hampshire,2011,N2O_AR5,15.581480564301
United States,New Jersey,2011,N2O_AR5,110.17349559306
United States,New Mexico,2011,N2O_AR5,47.690155525627
United States,New York,2011,N2O_AR5,140.51995856039
United States,North Carolina,2011,N2O_AR5,291.68178769016
United States,North Dakota,2011,N2O_AR5,2132.7851317348
United States,Ohio,2011,N2O_AR5,279.27212644997
United States,Oklahoma,2011,N2O_AR5,1709.6139129263
United States,Oregon,2011,N2O_AR5,133.57567742427
United States,Pennsylvania,2011,N2O_AR5,246.91676431392
United States,Arkansas,2011,N2O_AR5,738.49343387916
United States,Rhode Island,2011,N2O_AR5,14.167680681495
United States,South Carolina,2011,N2O_AR5,151.48872908445
United States,South Dakota,2011,N2O_AR5,20.928623828755
United States,Tennessee,2011,N2O_AR5,222.28781910971
United States,Texas,2011,N2O_AR5,1435.6697734061
United States,Utah,2011,N2O_AR5,136.51103065064
United States,Vermont,2011,N2O_AR5,11.689115020775
United States,Virginia,2011,N2O_AR5,1127.7841543482
United States,Washington,2011,N2O_AR5,403.94744566952
